{Software [MHz]} {Hardware [MHz]}
650	648.000
660	663.428
670	669.600
680	678.856
690	691.200
700	702.000
710	712.800
720	720.000
730	729.000
740	738.000
750	756.000
760	756.000
770	771.428
780	783.000
